created_at,tweet_text,Argumentative
2021-11-17 11:58:48+00:00,"#InsulateBritain protestors jailed, but “nothing to see here” wrt #ToryCorruption . Of course.",1
2021-11-17 12:18:42+00:00,"❤️❤️❤️ It’s time to #InsulateBritain ❤️❤️❤️

#ActNow #RebelForLife #ClimateEmergency https://t.co/8Uh3v7ttQd",1
2021-11-17 16:27:04+00:00,"At this stage, sending climate activists to prison is like banning fire engines because they make a noise and inconvenience people.
#InsulateBritain",1
2021-11-18 10:39:23+00:00,So the #insulatebritain woman sent to prison yesterday and now on hunger strike is the same 1 who drove 88k miles around the world                Insulate Britain eco-zealot goes on HUNGER STRIKE in jail https://t.co/9GDHo0vRD8,1
2021-11-15 12:45:20+00:00,@anguscpress A joke surely? Not so eco friendly school a large castle with single glazed and cracked windows and old oil heating system. #InsulateBritain,0
2021-11-18 13:19:54+00:00,@InsulateLove what you Didlos up to today then #freaks #InsulateBritain #ClimateCrisis,1
2021-11-16 15:19:14+00:00,"No government wants its people to die of cold....surely?  So #InsulateBritain is making a sensible request. Why then are they vilified? Everyone should be pressing the government to act on this demand.
@XRebellionUK 
@BorisJohnson 
@XRMidlands",1
2021-11-17 11:26:02+00:00,@Mdreadedtwit The reckless thugs from #InsulateBritain are certainly more selfish. And that is saying something.,1
2021-11-18 09:05:34+00:00,Do you agree with the #InsulateBritain  sentences?,0
2021-11-17 15:10:08+00:00,"@lopcute ""They are not the actual problem, are they.""
Yes, they are.
Like so many vigilante groups that lie about being ""on the right side of history"" in order to make excuses for their selfish and reckless actions.
#InsulateBritain",1
2021-11-13 09:31:15+00:00,"Professor Bhaskar Vira, head of Dept of Geography at Cambridge, on the need for climate activism.

#insulatebritain @insulatelove @extinctionr https://t.co/2WoyJfGx3G",1
2021-11-18 07:29:00+00:00,"@gbnews well challenged on #insulatebritain.
Tell Craig we don’t support his actions",1
2021-11-17 16:18:42+00:00,"Hello There! 
today my new #food #business #ads #template
if you need similar design 
hire me on : https://t.co/4Oln2a3vAR. 

#Davido #PMQs #Visa #LiaisonCommittee #Randox #MendOrRepairASongOrFilm #Jamaican #Amazon #WorldPrematurityDay #sowhat #SWA21 #InsulateBritain https://t.co/xNIVkvWqDD",0
2021-11-17 17:54:32+00:00,"BBC News - #InsulateBritain protesters jailed for defying road blockade ban
https://t.co/rlIjTyJjVG

Finally! If it ever happens again, jail them quicker. 
#insulatebritian #InsulateBritainLoonies @pritipatel @BackBoris @BorisJohnson",1
2021-11-16 12:42:32+00:00,The only time the mail usually leads with climate change is when they are attacking protesters. If only they gave this much coverage to the science. The younger generation will hold them personally accountable. ⏰ https://t.co/aRyvRwMabY #insulatebritain https://t.co/LTXJ5COI1C,1
2021-11-17 19:32:32+00:00,"Terrible singing too.

#InsulateBritain 

#c4news",0
2021-11-17 18:44:06+00:00,"Today the UK government made the decision to jail 9 peaceful protestors instead of fulfilling their £9bn UK household insulation pledge. An average of ❄️9,700❄️ people freeze to death in their homes each year. 
#InsulateBritain #RightToProtest #RiseUp 
https://t.co/D3GdKXygu1",1
2021-11-18 23:22:16+00:00,@GeorgeMonbiot Weeps During Heated #InsulateBritain debate these are the emotions we all need to allow if we  #TellTheTruth https://t.co/hNHnUZlYw4 via @YouTube @InsulateLove @DawnNeesom @susannareid100 yes u c the gulf: how most people &amp; media discuss it vs the terrible truth!,1
2021-11-16 14:02:38+00:00,"Don’t do this, or you might go to jail.  https://t.co/O5GDVx0jNC

‘Did you do it?’
‘Yes, but I don’t want to go to jail.’ 
🤦🏻‍♂️ #InsulateBritain 

‘Hey Siri; show me an example of idiocy’… 

Win hearts and minds. Don’t glue yourselves to roads and mess up people’s lives 🙄",1
2021-11-17 10:50:45+00:00,"Harsh 

Unnecessary 

#InsulateBritain https://t.co/yNYvZ58ZTT",0
2021-11-16 19:43:08+00:00,"@LincsRebellion @XRebellionUK @BorisJohnson @XRMidlands The tories have been wilfully blocking attempts to force house builders to build houses fit for purpose for years &amp; as long as house builders continue to bankroll the #ToryHypocrisy party it will continue.
#InsulateBritain are good people with our interests at heart unlike some..",1
2021-11-18 08:45:22+00:00,#GMB Nigel get your kid to beat those #InsulateBritain wankers up in prison,1
2021-11-17 00:30:09+00:00,"However, Washington is also seeing highway closures due to the inclement weather and residents would need a COVID-19 test to re-enter Canada.

https://t.co/oquYeSWrIn
#InsulateBritain #ClimateAction #climate #climatechange #DriveBC #Canada # #Hwy #Lillooet #Mudslides",0
2021-11-18 07:31:31+00:00,#GMB they're not martyrs they're anarchists #InsulateBritain as Dawn says there's so much more at their disposal than the people they've ridiculously compared themselves too.,1
2021-11-16 12:30:16+00:00,"@ccatherinemaire They are far from brave (one of them is crying in ""bravery"" because he thought he was above the law).

The only way that the response to them has been unjust has been by being too lenient to #InsulateBritain criminals.",1
2021-11-17 13:32:07+00:00,"You have to respect #InsulateBritain’s Ana Heyatawin, Louis McKechnie, Dr Ben Buse, Roman Paluch-Machnik, Oliver Rock, Emma Smart, Tim Speers, James Thomas and Ben Taylor. Must be such a hard day for their families.",1
2021-11-17 22:33:27+00:00,"@KeysGeoff @Jontafkasi @KateM45 Ridiculous comment. The original point is about a government that cares little or nothing about the poor, the sick, and all those whose futures are threatened by the climate emergency. Politicians who are guilty as hell but won't be put in jail. #InsulateBritain",1
2021-11-16 14:04:48+00:00,#InsulateBritain in court today. With a bit of luck they’ll get the maximums 2yr prison term and get to play Mummies &amp; Daddies with their cell mates. Good riddance. @LBC #LBC,1
2021-11-14 15:55:06+00:00,"@WistfulCass @extinctsymbol @XRebellionUK @InsulateLove We certainly do need to keep pushing our governments to do more for climate change.
Supporting the thugs from #ExtinctionRebellion &amp; #InsulateBritain is certainly not the solution, hijacking the environment to force on people their failed ideologies.",1
2021-11-17 15:56:01+00:00,will #InsulateBritain protest about insulating there cells now there homes away from home #InsulateBritainLoonies @Iromg @DawnNeesom https://t.co/CsS0PmKQJw,1
2021-11-16 09:11:32+00:00,"Break the law,reap the rewards,simple as that,don’t block roads then you don’t go to jail #InsulateBritain https://t.co/SEFPNLn6cH",1
2021-11-17 13:38:40+00:00,Why no report on the #insulatebritain  shower getting jailed? We’re all in need of good news sometimes…joking aside this is v strange..what is the agenda here.. #bbcnews,1
2021-11-17 17:11:17+00:00,Nine #InsulateBritain activists jailed for breach of road blockades injunction. https://t.co/KrJu0laTOP,0
2021-11-18 07:49:51+00:00,Cant believe I've just seen @susannareid100 on @GMB condoning and supporting a car driver breaking the law against an #InsulateBritain protester outrageous. And why are you talking to @DawnNeesom our complicit media are as much to blame as the government,1
2021-11-17 12:11:22+00:00,"@Barristerblog Emma is a principled, intelligent and knowledgeable person who really is a Climate hero. I salute her stance #ExtinctionRebellion #InsulateBritain",1
2021-11-16 17:28:20+00:00,"@SatyaRobyn @InsulateLove @XRebellionUK Prisons are filled with people who have friend willing to claim they are ""lovely"".
The goons from #InsulateBritain deserve to join them in prison.
#ClimateCrisis",1
2021-11-16 18:33:26+00:00,"@LelJoyce You are merely speaking the truth about such privileged thugs. But your frankness about them is certainly welcome and much needed.
#justsaying #insulatebritain",1
2021-11-15 10:50:30+00:00,Sherrilyn Speid will be on the wrong side of history and she won't be able to erase her social footprint. Seems now to be about making money from the climate crisis... even if she gave it to charity #InsulateBritain do make an important point even if you disagree with their means,1
2021-11-17 14:19:38+00:00,Quite astounded by the high number of whoops of joy and support for the decision to bang up the 9 #InsulateBritain peeps. And onwards we slide down the slippery slope #DeathOfDemocracy #RightToProtest #CreepingAuthoritarianism,1
2021-11-18 09:14:02+00:00,@GMB @DawnNeesom We should be saying THANK YOU to all involved in #InsulateBritain Not attacking them,1
2021-11-13 12:43:15+00:00,"@nftbadger you will buy $CVR , an  #insurance token of @CoverCompared .

@CoverCompared  provides you with a wide range of insurances for your assets.

so even if you're scammed,
you're covered!

#DeFi #InsulateBritain",0
2021-11-12 12:23:00+00:00,"'Range Rover Mum' launches merch range inspired by #InsulateBritain road-blockers clash

https://t.co/sV9j5adzzX https://t.co/ELSExk0EAH",0
2021-11-18 07:25:45+00:00,#InsulateBritain I hear are now know as #inCell8britain 😂 https://t.co/v4lKNAGzdg,1
2021-11-18 09:39:26+00:00,"#InsulateBritain One of these nutters is going on Hunger strike as the ""Anti Food"" group are blocking the entrance to the cell ""..Nice one",1
2021-11-17 18:20:24+00:00,"@ScientistRebel1 My respect and honour to the 9 Climate Rebel prisoners of the UK Gov. Sentenced by the GB UK Royal court of justice on behalf of their industrie clients #betrayedbyourgovernment
#InsulateBritain #Justice #cop26",1
2021-11-17 12:50:34+00:00,Glue them to the prison walls! #InsulateBritain,1
2021-11-18 10:37:35+00:00,"Our gov. knows we're in a climate crisis. They've been told what the future looks like if we don't act. And yet, they would rather emprison protesters than take action to protect us. 

They are deliberately killing us.

Solidarity with #InsulateBritain 's prisoners of conscience",1
2021-11-18 22:03:12+00:00,@Palmaprincess @danwootton @danwootton was very tolerant. I lost count how many times MotorMouth Tracy Mallaghan #InsulateBritain called him ' A frightened little boy' &amp; 'A Drama Queen'. She's quite mad!!,1
2021-11-17 12:47:05+00:00,"We stand with those simply wanted to keep us warm and #InsulateBritain ..

@InsulateLove ... #Respect x https://t.co/brCVPGREWd",1
2021-11-16 10:35:51+00:00,"@bearwitness2019 Best of luck to all involved!

We should not be prosecuting good people at the bottom for taking action. 

We should be prosecuting bad people at the top for their inaction.

#InsulateBritain #ActNow #COP26Glasgow #Cop26",1
2021-11-17 16:34:12+00:00,Be imagine breach of high court injunction and jailed for 4 months that jokes !!! #InsulateBritain so they jailed more than years for waste people time money economy transport miss flight etc,1
2021-11-17 11:00:11+00:00,"9 #Insulatebritain JAILED immediately, ranging from 2mths - 9mths!!🤬🤬🤬🤬",1
2021-11-18 14:12:32+00:00,"🌍💚💙🌎💚💙🌏⚖️⏰🚩
Thank you @GeorgeMonbiot #InsulateBritain 👏👏👏 
@GMB #EndFossilFinanceChaos #EndFossilFuels 1.5Cmax #uninhabitable @CarbonBrief #PollutionAndPolitics #floods #wildfires #hurricanes #famine #CropFailures #SDGs @Oxfam @LossandDamage #PolluterPays #ExxonKnew🛢️ https://t.co/GPj3xdMSXv",1
2021-11-18 11:05:35+00:00,"Sam Smithson a.k.a. ‘Swan’ Co-founder of @Hs2Rebellion and @XRebellionUK activist intimately shares her grief about #InsulateBritain 9 going to prison. 
@swan89426150 
@InsulateLove 
#StopHS2 
#ExtinctionRebellion https://t.co/gn0yhgH0cv",1
2021-11-15 10:07:33+00:00,"@GreenRupertRead Then it looks like it’s us?

#InsulateBritain #Nov20th #CivilResistance",1
2021-11-17 15:05:20+00:00,"'These are your cell mates Tarquin. Funnily enough if you hadn't glued your face to the road and stopped all that traffic they'd have got away with the armed blagging!'
#InsulateBritain https://t.co/cCVFjwhC6d",1
2021-11-17 11:49:57+00:00,"As we express our GRATITUDE to Ana, Louis, Ben, Roman, Oliver, Emma, Tim, James &amp; Ben we must never forget that the HIGHEST APPRECIATION is not to utter words but to LIVE BY THEM

👏👏👏👏👏👏👏👏👏

@InsulateLove 
#InsulateBritain
#ClimateEmergency
https://t.co/gsHvT4MLBW",1
2021-11-16 13:18:40+00:00,"@Eco_melon @ccatherinemaire Of course, you can consider #InsulateBritain heroes.
Sadly, some people consider the BNP heroes. Or their far-left counterparts like Momentum and the SWP.
But their selfish performances do no good for the rest of us or the environment.
I hope others learn from their awful example",1
2021-11-17 13:49:35+00:00,Guy Venables on #InsulateBritain #GlobalWarming - political cartoon gallery in London https://t.co/dePcTdnXF6 https://t.co/l8erZO9r1z,0
2021-11-19 09:45:06+00:00,"Here is proud Oliver with his artwork and environmental message of a more sustainable source for electricity, working in unison with nature to provide for us whilst protecting our planet. 
@Tunnelsofhope #CleanerEnergyFuture #ClimateAction #InsulateBritain 

What do you think? https://t.co/9YlYelIu40",1
